ID,I_STATE,RR,AA,FFF,NNNNNNNNNN,DD,MM,YYYY,UPSZN_DATE,DATE_UPSZN,TR_DATE,RECEIPT_CREATE_FLAG,C_REQUESTFILE,C_RESPONSEFILE,I_MODE,STATE,STATEDESCRIPTION,MSGID,STATUS,STATUSDESCRIPTION,SUM_TOTAL,SUM_GRANTED,SUM_DENIED,COUNT_TOTAL,COUNT_GRANTED,COUNT_DENIED,REPORT_DATE,COPY_DATE,SERVICE, 
114,41,35,16,000,0002,01,01,2019,22.01.2019,22.01.2019,,1,RO35160000002012019,RO35160000002012019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,,,recipient, 
119,70,35,28,000,0001,01,01,2019,22.01.2019,23.01.2019,23.01.2019,1,RO35280000001012019,RU35280000001012019,finish,1,,d002db80-22e1-4e76-ae03-6c70bb2d4c73,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
124,70,51,24,000,0001,01,01,2019,22.01.2019,13.02.2019,13.02.2019,1,RO51240000001012019,RU51240000001012019,finish,1,,3aba24d8-931b-4740-86c1-13c26ad477a6,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,0,0,,,recipient, 
129,41,59,07,000,0001,01,01,2019,22.01.2019,22.01.2019,,1,RO59070000001012019,RO59070000001012019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,,,recipient, 
68,70,48,17,000,0003,01,01,2019,21.01.2019,21.01.2019,21.01.2019,1,RO48170000003012019,RU48170000003012019,finish,1,,09720af4-5293-47e9-9972-89a2b04ec32f,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
74,70,35,28,000,0001,01,01,2019,21.01.2019,23.01.2019,23.01.2019,1,RO35280000001012019,RU35280000001012019,finish,1,,d002db80-22e1-4e76-ae03-6c70bb2d4c73,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
45,70,61,20,000,0001,01,01,2019,21.01.2019,22.01.2019,22.01.2019,1,RO61200000001012019,RU61200000001012019,finish,1,,46f51261-f698-4ad0-9de1-2d504336205b,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
86,70,12,27,000,0001,01,01,2019,22.01.2019,23.01.2019,23.01.2019,1,RO12270000001012019,RU12270000001012019,finish,1,,19b3214a-df20-4d56-9fd5-dff58b70ab0a,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
91,70,35,28,000,0001,01,01,2019,22.01.2019,23.01.2019,23.01.2019,1,RO35280000001012019,RU35280000001012019,finish,1,,d002db80-22e1-4e76-ae03-6c70bb2d4c73,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
100,70,12,11,000,0001,01,01,2019,22.01.2019,22.01.2019,22.01.2019,1,RO12110000001012019,RU12110000001012019,finish,1,,1ca796f7-a323-43fc-af49-18130af34826,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
105,70,14,21,000,0001,01,01,2019,22.01.2019,22.01.2019,22.01.2019,1,RO14210000001012019,RU14210000001012019,finish,1,,29ef8bd6-5ead-4786-9911-e2c3e689574b,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
110,70,35,08,000,0001,01,01,2019,22.01.2019,22.01.2019,22.01.2019,1,RO35080000001012019,RU35080000001012019,finish,1,,ebc506a9-5a89-43e2-883d-b61300615d7a,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
115,41,35,18,000,0001,01,01,2019,22.01.2019,22.01.2019,,1,RO35180000001012019,RO35180000001012019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,,,recipient, 
120,70,48,10,000,0001,01,01,2019,22.01.2019,22.01.2019,22.01.2019,1,RO48100000001012019,RU48100000001012019,finish,1,,52c27d6a-6986-4867-b955-dbaedfc037b0,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
125,70,51,24,000,0001,01,01,2019,22.01.2019,13.02.2019,13.02.2019,1,RO51240000001012019,RU51240000001012019,finish,1,,3aba24d8-931b-4740-86c1-13c26ad477a6,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,0,0,,,recipient, 
130,70,59,09,000,0001,01,01,2019,22.01.2019,22.01.2019,22.01.2019,1,RO59090000001012019,RU59090000001012019,finish,1,,d41084f7-37a8-4e19-a934-f4da8a1eff69,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
134,70,63,06,000,0001,01,01,2019,22.01.2019,22.01.2019,22.01.2019,1,RO63060000001012019,RU63060000001012019,finish,1,,dccaccdf-8438-4065-bedf-d5b9fc03b5a3,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
135,70,63,07,000,0001,01,01,2019,22.01.2019,22.01.2019,22.01.2019,1,RO63070000001012019,RU63070000001012019,finish,1,,110f5694-7ea0-4db3-8688-19019117d834,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
139,70,13,07,000,0001,01,01,2019,22.01.2019,23.01.2019,23.01.2019,1,RO13070000001012019,RU13070000001012019,finish,1,,e8ba9d4c-c114-431d-a7e3-a2e88e1ab752,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
141,70,14,27,000,0001,01,01,2019,22.01.2019,23.01.2019,23.01.2019,1,RO14270000001012019,RU14270000001012019,finish,1,,caa7a56b-5ba3-4753-a0f4-da035da6c614,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
142,70,63,03,000,0001,01,01,2019,22.01.2019,24.01.2019,24.01.2019,1,RO63030000001012019,RU63030000001012019,finish,1,,ac3e9371-9e06-4aab-9709-3d0a1645359a,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
144,70,63,40,000,0001,01,01,2019,22.01.2019,24.01.2019,24.01.2019,1,RO63400000001012019,RU63400000001012019,finish,1,,aa7dd38b-5682-4cf6-a172-0a45d8442bfd,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
146,51,26,12,000,0001,01,01,2019,23.01.2019,23.01.2019,,1,RO26120000001012019,RO26120000001012019,check,-2,ESB126305: regId реєстру співпадає з отриманим раніше,53829f6c-c9ac-4b7f-b517-d1b7efffc900,ESBFailed,ESB126303: Помилка підпису SIGN. Цифровий підпис недійсний. Під час перевірки цифрового підпису у всіх 1 випадках виникла помилка.,0,0,0,,,,,,recipient, 
148,70,35,11,000,0002,01,01,2019,23.01.2019,23.01.2019,23.01.2019,1,RO35110000002012019,RU35110000002012019,finish,1,,83648eb3-def9-4dbc-9ca1-6996b36bfa8c,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
149,70,35,11,000,0003,01,01,2019,23.01.2019,23.01.2019,23.01.2019,1,RO35110000003012019,RU35110000003012019,finish,1,,36c7a567-82d2-439b-a6e0-e4a2525da071,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
150,70,51,21,000,0001,01,01,2019,23.01.2019,23.01.2019,23.01.2019,1,RO51210000001012019,RU51210000001012019,finish,1,,127c56a1-4a10-4e17-b92a-2814f06307bd,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
153,70,12,27,000,0001,01,01,2019,23.01.2019,23.01.2019,23.01.2019,1,RO12270000001012019,RU12270000001012019,finish,1,,19b3214a-df20-4d56-9fd5-dff58b70ab0a,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
154,70,13,07,000,0001,01,01,2019,23.01.2019,23.01.2019,23.01.2019,1,RO13070000001012019,RU13070000001012019,finish,1,,e8ba9d4c-c114-431d-a7e3-a2e88e1ab752,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
155,70,13,20,001,0002,01,01,2019,23.01.2019,24.01.2019,24.01.2019,1,RO13200010002012019,RU13200010002012019,finish,1,,bf456b53-2d71-4b71-a861-e52a06b725f3,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
158,51,26,12,000,0002,01,01,2019,23.01.2019,23.01.2019,23.01.2019,1,RO26120000002012019,RO26120000002012019,check,-2,,d04c8a6b-f61e-47a6-8ea9-124aa4ab77d2,ESBFailed,ESB126303: Помилка підпису SIGN. Цифровий підпис недійсний. Під час перевірки цифрового підпису у всіх 1 випадках виникла помилка.,0,0,0,,,,,,recipient, 
159,70,35,02,000,0001,01,01,2019,23.01.2019,23.01.2019,23.01.2019,1,RO35020000001012019,RU35020000001012019,finish,1,,4dce081d-bb1e-4cbf-aecc-245ae8c235e2,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
160,70,35,12,000,0001,01,01,2019,23.01.2019,23.01.2019,23.01.2019,1,RO35120000001012019,RU35120000001012019,finish,1,,81985d0a-17d1-4586-8e62-795a911dc598,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
163,70,56,18,001,0001,01,01,2019,23.01.2019,23.01.2019,23.01.2019,1,RO56180010001012019,RU56180010001012019,finish,1,,a7958778-d6dc-4c28-bad0-b8fa1d12c3ab,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
165,70,63,03,000,0001,01,01,2019,23.01.2019,24.01.2019,24.01.2019,1,RO63030000001012019,RU63030000001012019,finish,1,,ac3e9371-9e06-4aab-9709-3d0a1645359a,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
167,70,68,01,000,0003,01,01,2019,23.01.2019,23.01.2019,23.01.2019,1,RO68010000003012019,RU68010000003012019,finish,1,,670facd1-d629-48b2-853c-c3db23246ac2,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
169,70,35,16,000,0003,01,01,2019,23.01.2019,23.01.2019,23.01.2019,1,RO35160000003012019,RU35160000003012019,finish,1,,9d453bac-5403-40d5-88be-3dc2c2226c81,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
170,70,35,20,000,0001,01,01,2019,23.01.2019,24.01.2019,24.01.2019,1,RO35200000001012019,RU35200000001012019,finish,1,,f47386cc-699c-4fde-9a96-abf295d2ac0d,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
171,41,68,21,003,0001,01,01,2019,23.01.2019,23.01.2019,,1,RO68210030001012019,RO68210030001012019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,,,recipient, 
174,70,14,34,000,0002,01,01,2019,23.01.2019,24.01.2019,24.01.2019,1,RO14340000002012019,RU14340000002012019,finish,1,,05ac7773-536e-42da-ad28-336885058759,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
176,70,35,25,000,0001,01,01,2019,23.01.2019,23.01.2019,23.01.2019,1,RO35250000001012019,RU35250000001012019,finish,1,,31fa841a-bc6a-4e81-a822-0c699ec65b91,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
8,70,59,22,001,0004,01,01,2019,16.01.2019,16.01.2019,16.01.2019,1,RO59220010004012019,RU59220010004012019,finish,1,,0852a666-42be-42fd-9eaa-c785686c26b2,ESBSuccess,IOC-000,0,0,0,,,,,,recipient, 
13,51,48,17,000,0001,01,01,2019,17.01.2019,17.01.2019,,1,RO48170000001012019,RO48170000001012019,check,-2,,62feb3b9-ccc4-4b85-af78-efb23a58278f,ESBFailed,ESB126302: Помилка структури XML в DATA,0,0,0,,,,,,recipient, 
15,41,13,12,000,0003,01,01,2019,17.01.2019,17.01.2019,,1,RO13120000003012019,RO13120000003012019,push,-1,,,ECCFailed,IOC-004:Помилка 1 підпису(невідповідність ролі),0,0,0,,,,,,recipient, 
19,70,35,01,000,0001,01,01,2019,17.01.2019,17.01.2019,17.01.2019,1,RO35010000001012019,RU35010000001012019,finish,1,,fc69e29f-cd39-4847-abe7-161b8c27e5a6,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
21,51,12,42,000,0001,01,01,2019,17.01.2019,17.01.2019,,1,RO12420000001012019,RO12420000001012019,check,-2,,5ff9d289-bca3-4175-b518-a91182032e9e,ESBFailed,"ESB126303: Помилка підпису SIGN. Цифровий підпис недійсний. Криптографічний контекст не встановлений для задачі &quot,Перевірка цифрового підпису&quot,.",0,0,0,,,,,,recipient, 
24,70,35,11,000,0001,01,01,2019,17.01.2019,23.01.2019,23.01.2019,1,RO35110000001012019,RU35110000001012019,finish,1,,d4b1b01c-0e8a-4ef4-b4fc-3e21c89e39cd,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
26,41,05,06,000,0001,01,01,2019,21.01.2019,21.01.2019,,1,RO05060000001012019,RO05060000001012019,push,-1,,,ECCFailed,ІОЦ:Помилка XSD-схеми,0,0,0,,,,,,recipient, 
31,70,09,28,001,0001,01,01,2019,21.01.2019,21.01.2019,21.01.2019,1,RO09280010001012019,RU09280010001012019,finish,1,,576bc3c9-bfc4-412c-b176-a5d5fd9a6562,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
33,41,14,34,000,0001,01,01,2019,21.01.2019,21.01.2019,,1,RO14340000001012019,RO14340000001012019,push,-1,,,ECCFailed,IOC-004:Помилка 1 підпису(невідповідність ролі),0,0,0,,,,,,recipient, 
39,70,35,11,000,0002,01,01,2019,21.01.2019,23.01.2019,23.01.2019,1,RO35110000002012019,RU35110000002012019,finish,1,,83648eb3-def9-4dbc-9ca1-6996b36bfa8c,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
42,51,35,23,000,0002,01,01,2019,21.01.2019,21.01.2019,21.01.2019,1,RO35230000002012019,RO35230000002012019,check,-2,,054c979e-3725-448c-9893-63054d7006e0,ESBFailed,"ESB126303: Помилка підпису SIGN. Цифровий підпис недійсний. Криптографічний контекст не встановлений для задачі &quot,Перевірка цифрового підпису&quot,.",0,0,0,,,,,,recipient, 
55,41,68,01,000,0001,01,01,2019,21.01.2019,21.01.2019,,1,RO68010000001012019,RO68010000001012019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,,,recipient, 
61,51,32,24,000,0001,01,01,2019,21.01.2019,21.01.2019,21.01.2019,1,RO32240000001012019,RO32240000001012019,check,-2,,75c495ef-974a-44ac-9b4d-f1dc062b4725,ESBFailed,"ESB126304: Помилка підпису Stamp. Цифровий підпис недійсний. Криптографічний контекст не встановлений для задачі &quot,Перевірка цифрового підпису&quot,.",0,0,0,,,,,,recipient, 
65,41,35,23,000,0002,01,01,2019,21.01.2019,21.01.2019,,1,RO35230000002012019,RO35230000002012019,push,-1,ESB126305: regId реєстру співпадає з отриманим раніше,,ECCSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
71,51,26,12,000,0001,01,01,2019,21.01.2019,21.01.2019,,1,RO26120000001012019,RO26120000001012019,check,-2,,53829f6c-c9ac-4b7f-b517-d1b7efffc900,ESBFailed,ESB126303: Помилка підпису SIGN. Цифровий підпис недійсний. Під час перевірки цифрового підпису у всіх 1 випадках виникла помилка.,0,0,0,,,,,,recipient, 
75,70,48,13,000,0001,01,01,2019,21.01.2019,21.01.2019,21.01.2019,1,RO48130000001012019,RU48130000001012019,finish,1,,09e3e943-53cf-4559-98c7-21f0aa526235,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
81,70,61,13,000,0002,01,01,2019,21.01.2019,21.01.2019,21.01.2019,1,RO61130000002012019,RU61130000002012019,finish,1,,5f989b2e-27ae-4f18-877d-63f9a7afaf80,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
82,41,30,09,000,0007,01,01,2019,21.01.2019,21.01.2019,,1,RC30090000007012019,RC30090000007012019,check,-1,,afcdb376-e2ff-46ab-9f5d-3a070aa3bf00,ESBFailed,IOC-001,0,0,0,,,,,,recipient, 
83,41,05,06,000,0002,01,01,2019,22.01.2019,22.01.2019,,1,RO05060000002012019,RO05060000002012019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,,,recipient, 
87,51,26,12,000,0001,01,01,2019,22.01.2019,22.01.2019,,1,RO26120000001012019,RO26120000001012019,check,-2,,53829f6c-c9ac-4b7f-b517-d1b7efffc900,ESBFailed,ESB126303: Помилка підпису SIGN. Цифровий підпис недійсний. Під час перевірки цифрового підпису у всіх 1 випадках виникла помилка.,0,0,0,,,,,,recipient, 
92,70,59,09,000,0001,01,01,2019,22.01.2019,22.01.2019,22.01.2019,1,RO59090000001012019,RU59090000001012019,finish,1,,d41084f7-37a8-4e19-a934-f4da8a1eff69,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
94,70,05,02,000,0001,01,01,2019,22.01.2019,22.01.2019,22.01.2019,1,RO05020000001012019,RU05020000001012019,finish,1,,88552afd-f010-4491-a3da-12daab323e8e,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
97,41,05,24,000,0001,01,01,2019,22.01.2019,22.01.2019,,1,RO05240000001012019,RO05240000001012019,push,-1,,,ECCFailed,IOC-005:Помилка 2 підпису(невідповідність ролі),0,0,0,,,,,,recipient, 
101,70,12,27,000,0001,01,01,2019,22.01.2019,23.01.2019,23.01.2019,1,RO12270000001012019,RU12270000001012019,finish,1,,19b3214a-df20-4d56-9fd5-dff58b70ab0a,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
106,70,14,23,000,0001,01,01,2019,22.01.2019,22.01.2019,22.01.2019,1,RO14230000001012019,RU14230000001012019,finish,1,,6d134ad1-b9d0-498e-8992-282cd9920f9d,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
111,70,35,09,000,0002,01,01,2019,22.01.2019,22.01.2019,22.01.2019,1,RO35090000002012019,RU35090000002012019,finish,1,,3d9b0951-a5cf-4ae4-b37b-eee9330d1a09,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
116,41,35,18,000,0001,01,01,2019,22.01.2019,22.01.2019,,1,RO35180000001012019,RO35180000001012019,push,-1,,,ECCFailed,IOC-004:Помилка 1 підпису(невідповідність ролі),0,0,0,,,,,,recipient, 
121,70,48,17,000,0004,01,01,2019,22.01.2019,22.01.2019,22.01.2019,1,RO48170000004012019,RU48170000004012019,finish,1,,e4effacf-a776-4af3-8081-1c3ee386576c,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
126,70,56,18,001,0001,01,01,2019,22.01.2019,23.01.2019,23.01.2019,1,RO56180010001012019,RU56180010001012019,finish,1,,a7958778-d6dc-4c28-bad0-b8fa1d12c3ab,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
131,70,59,23,000,0002,01,01,2019,22.01.2019,22.01.2019,22.01.2019,1,RO59230000002012019,RU59230000002012019,finish,1,,8c9236eb-8638-46c3-9ddb-63a95e7832de,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
136,70,63,12,000,0001,01,01,2019,22.01.2019,22.01.2019,22.01.2019,1,RO63120000001012019,RU63120000001012019,finish,1,,d587db72-88bd-4297-a601-ce2c84a41c63,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
143,70,63,13,000,0001,01,01,2019,22.01.2019,23.01.2019,23.01.2019,1,RO63130000001012019,RU63130000001012019,finish,1,,b2d68dff-4c01-4b53-ab47-4b76f470e6fa,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
147,70,35,11,000,0001,01,01,2019,23.01.2019,23.01.2019,23.01.2019,1,RO35110000001012019,RU35110000001012019,finish,1,,d4b1b01c-0e8a-4ef4-b4fc-3e21c89e39cd,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
151,70,56,18,001,0001,01,01,2019,23.01.2019,23.01.2019,23.01.2019,1,RO56180010001012019,RU56180010001012019,finish,1,,a7958778-d6dc-4c28-bad0-b8fa1d12c3ab,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
192,41,59,07,000,0002,01,01,2019,23.01.2019,23.01.2019,,1,RO59070000002012019,RO59070000002012019,push,-1,,,ECCFailed,IOC-001:Помилка XSD-схеми,0,0,0,,,,,,recipient, 
206,70,14,23,000,0002,01,01,2019,24.01.2019,24.01.2019,24.01.2019,1,RO14230000002012019,RU14230000002012019,finish,1,,9adc6daf-842a-4280-8705-e4d82739b9a7,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
214,41,56,04,000,0001,01,01,2019,24.01.2019,24.01.2019,,1,RO56040000001012019,RO56040000001012019,push,-1,,,ECCFailed,IOC-005:Помилка 2 підпису(невідповідність ролі),0,0,0,,,,,,recipient, 
231,70,48,24,000,0001,01,01,2019,24.01.2019,25.01.2019,25.01.2019,1,RO48240000001012019,RU48240000001012019,finish,1,,d8380d88-c0b9-4e6c-9149-2e197707eb08,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
241,70,74,23,000,0001,01,01,2019,24.01.2019,24.01.2019,24.01.2019,1,RO74230000001012019,RU74230000001012019,finish,1,,63a10153-d380-408b-8f3b-bef996fead23,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
242,70,05,26,000,0001,01,01,2019,24.01.2019,29.01.2019,29.01.2019,1,RO05260000001012019,RU05260000001012019,finish,1,,f84927b1-7a5d-4b9f-8779-8743f66b7d1c,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
253,70,48,17,000,0006,01,01,2019,24.01.2019,24.01.2019,24.01.2019,1,RO48170000006012019,RU48170000006012019,finish,1,,fd2e1a11-a0b1-46e9-bd0c-55722811a9b2,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
261,70,61,09,000,0001,01,01,2019,24.01.2019,25.01.2019,25.01.2019,1,RO61090000001012019,RU61090000001012019,finish,1,,5550c24e-3e64-48bf-8045-a6acfc0d87e6,ESBSuccess,IOC-000:Помилки відсутні,0,0,0,,,,,,recipient, 
